Date,Cam_flow,Rhee_flow,Granta_flow,Precipitation,JL_height
30/08/2016,0.276,0.367,0.051,,3.853
31/08/2016,0.304,0.346,0.046,,3.857
01/09/2016,0.327,0.335,0.043,,3.853
02/09/2016,0.308,0.333,0.045,,3.853
03/09/2016,0.324,0.349,0.053,,3.857
04/09/2016,0.309,0.36,0.045,,3.86
05/09/2016,0.321,0.357,0.05,,3.857
06/09/2016,0.332,0.361,0.042,,3.853
07/09/2016,0.323,0.353,0.047,,3.853
08/09/2016,0.307,0.348,0.042,,3.853
09/09/2016,0.287,0.343,0.064,,3.85
10/09/2016,0.315,0.353,0.1,,3.85
11/09/2016,0.29,0.355,0.061,,3.847
12/09/2016,0.305,0.348,0.039,,3.853
13/09/2016,0.303,0.337,0.036,,3.853
14/09/2016,0.276,0.322,0.036,,3.847
15/09/2016,0.257,0.32,0.036,,3.847
16/09/2016,0.387,0.381,0.119,,3.85
17/09/2016,0.34,0.403,0.046,,3.85
18/09/2016,0.301,0.382,0.028,,3.857
19/09/2016,0.308,0.368,0.04,,3.853
20/09/2016,0.305,0.362,0.042,,3.847
21/09/2016,0.293,0.365,0.041,,3.85
22/09/2016,0.294,0.342,0.039,,3.853
23/09/2016,0.275,0.33,0.036,,3.857
24/09/2016,0.256,0.32,0.033,,3.85
25/09/2016,0.246,0.316,0.032,,3.85
26/09/2016,0.296,0.319,0.041,,3.853
27/09/2016,0.292,0.319,0.043,,3.847
28/09/2016,0.292,0.319,0.035,,3.843
29/09/2016,0.278,0.31,0.031,,3.843
30/09/2016,0.282,0.303,0.031,,3.843
01/10/2016,0.27,0.309,0.037,,3.85
02/10/2016,0.258,0.313,0.034,,3.853
03/10/2016,0.246,0.308,0.039,,3.847
04/10/2016,0.277,0.298,0.039,,3.84
05/10/2016,0.267,0.287,0.032,,3.853
06/10/2016,0.262,0.289,0.033,,3.85
07/10/2016,0.274,0.284,0.035,,3.85
08/10/2016,0.254,0.302,0.036,,3.853
09/10/2016,0.25,0.304,0.036,,3.85
10/10/2016,0.252,0.308,0.043,,3.857
11/10/2016,0.258,0.309,0.049,,3.86
12/10/2016,0.263,0.312,0.037,,3.857
13/10/2016,0.268,0.309,0.03,,3.88
14/10/2016,0.273,0.309,0.031,,3.863
15/10/2016,0.285,0.325,0.034,,3.863
16/10/2016,0.311,0.352,0.038,,3.867
17/10/2016,0.29,0.349,0.033,,3.857
18/10/2016,0.286,0.338,0.033,,3.857
19/10/2016,0.284,0.334,0.032,,3.86
20/10/2016,0.287,0.337,0.034,,3.858
21/10/2016,0.277,0.34,0.034,,3.853
22/10/2016,0.278,0.336,0.033,,3.853
23/10/2016,0.27,0.326,0.032,,3.863
24/10/2016,0.275,0.321,0.035,,3.866
25/10/2016,0.268,0.315,0.035,,3.88
26/10/2016,0.268,0.306,0.034,,3.877
27/10/2016,0.297,0.301,0.033,,3.866
28/10/2016,0.274,0.297,0.032,,3.873
29/10/2016,0.26,0.297,0.031,,3.863
30/10/2016,0.252,0.295,0.032,,3.863
31/10/2016,0.29,0.302,0.035,,3.863
01/11/2016,0.285,0.293,0.032,,3.857
02/11/2016,0.271,0.291,0.034,,3.86
03/11/2016,0.264,0.295,0.034,,3.86
04/11/2016,0.275,0.315,0.038,,3.857
05/11/2016,0.266,0.313,0.039,,3.86
06/11/2016,0.272,0.327,0.046,,3.857
07/11/2016,0.316,0.33,0.043,,3.853
08/11/2016,0.294,0.33,0.073,,3.853
09/11/2016,0.386,0.404,0.07,,3.857
10/11/2016,0.324,0.397,0.046,,3.857
11/11/2016,0.299,0.362,0.043,,3.857
12/11/2016,0.344,0.397,0.067,,3.853
13/11/2016,0.302,0.398,0.046,,3.875
14/11/2016,0.296,0.366,0.046,,3.875
15/11/2016,0.313,0.354,0.047,,3.873
16/11/2016,0.312,0.353,0.043,,3.877
17/11/2016,0.307,0.35,0.038,,3.873
18/11/2016,0.294,0.346,0.04,,3.867
19/11/2016,0.302,0.343,0.04,,3.873
20/11/2016,0.441,0.394,0.063,,3.863
21/11/2016,0.465,0.53,0.183,,3.867
22/11/2016,0.43,0.568,0.403,,3.87
23/11/2016,0.337,0.48,0.154,,3.863
24/11/2016,0.33,0.42,0.088,,3.86
25/11/2016,0.324,0.389,0.069,,3.867
26/11/2016,0.306,0.387,0.06,,3.863
27/11/2016,0.293,0.381,0.055,,3.857
28/11/2016,0.303,0.365,0.053,,3.857
29/11/2016,0.308,0.354,0.045,,3.863
30/11/2016,0.301,0.35,0.052,,3.867
01/12/2016,0.31,0.356,0.054,,3.867
02/12/2016,0.308,0.357,0.05,,3.87
03/12/2016,0.289,0.358,0.046,,3.867
04/12/2016,0.285,0.354,0.047,,3.863
05/12/2016,0.307,0.353,0.051,,3.86
06/12/2016,0.328,0.355,0.056,,3.873
07/12/2016,0.34,0.361,0.055,,3.867
08/12/2016,0.329,0.37,0.051,,3.87
09/12/2016,0.322,0.368,0.052,,3.873
10/12/2016,0.384,0.517,0.095,,3.863
11/12/2016,0.435,0.853,0.165,,3.88
12/12/2016,0.379,0.741,0.117,,3.873
13/12/2016,0.366,0.615,0.084,,3.863
14/12/2016,0.343,0.561,0.077,,3.867
15/12/2016,0.324,0.517,0.067,,3.86
16/12/2016,0.317,0.49,0.062,,3.867
17/12/2016,0.291,0.465,0.06,,3.87
18/12/2016,0.312,0.452,0.059,,3.873
19/12/2016,0.321,0.448,0.059,,3.873
20/12/2016,0.294,0.442,0.059,,3.907
21/12/2016,0.302,0.44,0.06,,3.89
22/12/2016,0.3,0.43,0.058,,3.87
23/12/2016,0.288,0.426,0.064,,3.867
24/12/2016,0.292,0.431,0.057,,3.857
25/12/2016,0.281,0.424,0.056,,3.863
26/12/2016,0.277,0.411,0.054,,3.86
27/12/2016,0.275,0.402,0.052,,3.86
28/12/2016,0.276,0.399,0.054,,3.873
29/12/2016,0.277,0.401,0.055,,3.863
30/12/2016,0.275,0.409,0.058,,3.857
31/12/2016,0.281,0.418,0.057,,3.853
01/01/2017,0.329,0.468,0.066,,3.853
02/01/2017,0.317,0.545,0.056,,3.86
03/01/2017,0.342,0.548,0.065,,3.86
04/01/2017,0.352,0.529,0.064,,3.867
05/01/2017,0.349,0.51,0.064,,3.903
06/01/2017,0.355,0.493,0.057,,3.927
07/01/2017,0.338,0.534,0.063,,3.873
08/01/2017,0.288,0.595,0.052,,3.868
09/01/2017,0.331,0.62,0.062,,3.855
10/01/2017,0.359,0.621,0.097,,3.87
11/01/2017,0.331,0.582,0.085,,3.875
12/01/2017,0.441,0.626,0.134,,3.88
13/01/2017,0.591,0.985,0.475,,3.877
14/01/2017,0.481,0.909,0.241,,3.867
15/01/2017,0.487,0.945,0.244,,3.867
16/01/2017,0.616,1.45,0.488,,3.87
17/01/2017,0.601,1.66,0.275,,3.887
18/01/2017,0.474,1.28,0.155,,3.867
19/01/2017,0.431,1.02,0.112,,3.86
20/01/2017,0.417,0.893,0.066,,3.86
21/01/2017,0.378,0.824,0.067,,3.863
22/01/2017,0.321,0.765,0.062,,3.863
23/01/2017,0.348,0.724,0.059,,3.85
24/01/2017,0.369,0.716,0.054,,3.853
25/01/2017,0.364,0.704,0.055,,3.86
26/01/2017,0.359,0.695,0.051,,3.87
27/01/2017,0.345,0.692,0.052,,3.934
28/01/2017,0.345,0.69,0.052,,3.883
29/01/2017,0.377,0.71,0.067,,3.86
30/01/2017,0.47,0.824,0.162,,3.868
31/01/2017,0.511,0.903,0.174,,3.863
01/02/2017,0.82,1.32,0.661,,3.857
02/02/2017,1.12,1.64,0.629,,3.857
03/02/2017,0.582,1.35,0.297,,3.863
04/02/2017,0.48,1.12,0.185,,3.87
05/02/2017,0.42,0.981,0.126,,3.87
06/02/2017,0.436,0.88,0.108,,3.87
07/02/2017,0.454,1.09,0.159,,3.867
08/02/2017,0.61,1.35,0.267,,3.867
09/02/2017,0.497,1.17,0.18,,3.87
10/02/2017,0.431,1.07,0.164,,3.87
11/02/2017,0.416,1,0.151,,3.87
12/02/2017,0.423,1.05,0.178,,3.863
13/02/2017,0.496,1.28,0.282,,3.867
14/02/2017,0.499,1.22,0.184,,3.85
15/02/2017,0.439,1.07,0.119,,3.857
16/02/2017,0.418,0.995,0.09,,3.86
17/02/2017,0.407,0.962,0.076,,3.85
18/02/2017,0.376,0.927,0.118,,3.853
19/02/2017,0.376,0.907,0.122,,3.85
20/02/2017,0.379,0.883,0.122,,3.853
21/02/2017,0.379,0.865,0.095,,3.865
22/02/2017,0.429,1.02,0.166,,3.855
23/02/2017,0.407,1.52,0.415,,3.797
24/02/2017,0.39,1.28,0.224,,3.88
25/02/2017,0.376,1.04,0.16,,3.857
26/02/2017,0.389,0.97,0.148,,3.857
27/02/2017,0.423,0.937,0.175,,3.857
28/02/2017,0.431,0.926,0.198,,3.857
01/03/2017,0.44,0.908,0.224,,3.85
02/03/2017,0.434,0.897,0.279,,3.843
03/03/2017,0.427,0.908,0.21,,3.84
04/03/2017,0.412,1.04,0.194,,3.86
05/03/2017,0.427,1.05,0.172,,3.85
06/03/2017,0.447,1.04,0.162,,3.85
07/03/2017,0.424,1.01,0.16,,3.843
08/03/2017,0.457,1.06,0.202,,3.847
09/03/2017,0.475,1.12,0.359,,3.853
10/03/2017,0.451,1.03,0.235,,3.85
11/03/2017,0.425,0.963,0.193,,3.847
12/03/2017,0.52,0.927,0.174,,3.844
13/03/2017,0.531,0.852,0.161,,3.841
14/03/2017,0.465,0.79,0.154,,3.841
15/03/2017,0.434,0.763,0.147,,3.844
16/03/2017,0.453,0.759,0.141,,3.848
17/03/2017,0.384,0.741,0.138,,3.846
18/03/2017,0.425,0.723,0.137,,3.836
19/03/2017,0.464,0.7,0.133,,3.844
20/03/2017,0.513,0.791,0.159,,3.843
21/03/2017,0.491,0.807,0.123,,3.849
22/03/2017,0.479,0.743,0.124,,3.847
23/03/2017,0.577,0.926,0.229,,3.842
24/03/2017,0.538,0.955,0.216,,3.846
25/03/2017,0.494,0.829,0.16,,3.841
26/03/2017,0.476,0.761,0.146,,3.843
27/03/2017,0.485,0.741,0.118,,3.842
28/03/2017,0.462,0.72,0.135,,3.844
29/03/2017,0.451,0.7,0.135,,3.846
30/03/2017,0.44,0.667,0.138,,3.846
31/03/2017,0.445,0.658,0.136,,3.841
01/04/2017,0.432,0.648,0.125,,3.839
02/04/2017,0.425,0.635,0.121,,3.843
03/04/2017,0.439,0.606,0.122,,3.844
04/04/2017,0.443,0.598,0.122,,3.849
05/04/2017,0.431,0.583,0.119,,3.845
06/04/2017,0.415,0.573,0.119,,3.848
07/04/2017,0.417,0.569,0.115,,3.844
08/04/2017,0.398,0.561,0.113,,3.846
09/04/2017,0.392,0.555,0.11,,3.839
10/04/2017,0.403,0.54,0.108,,3.839
11/04/2017,0.413,0.535,0.111,,3.839
12/04/2017,0.414,0.537,0.111,,3.839
13/04/2017,0.392,0.536,0.108,,3.837
14/04/2017,0.396,0.538,0.105,,3.835
15/04/2017,0.386,0.532,0.106,,3.831
16/04/2017,0.388,0.52,0.103,,3.83
17/04/2017,0.384,0.519,0.102,,3.83
18/04/2017,0.394,0.504,0.1,,3.829
19/04/2017,0.399,0.492,0.098,,3.827
20/04/2017,0.394,0.494,0.099,,3.862
21/04/2017,0.407,0.5,0.1,,3.866
22/04/2017,0.393,0.486,0.097,,3.87
23/04/2017,0.39,0.468,0.094,,3.858
24/04/2017,0.39,0.477,0.098,,3.85
25/04/2017,0.394,0.468,0.095,,3.852
26/04/2017,0.389,0.473,0.098,,3.843
27/04/2017,0.402,0.471,0.099,,3.84
28/04/2017,0.369,0.467,0.095,,3.84
29/04/2017,0.349,0.451,0.092,,3.841
30/04/2017,0.36,0.43,0.089,,3.835
01/05/2017,0.377,0.445,0.09,,3.832
02/05/2017,0.369,0.436,0.087,,3.843
03/05/2017,0.365,0.43,0.086,,3.839
04/05/2017,0.361,0.427,0.084,,3.839
05/05/2017,0.365,0.418,0.08,,3.838
06/05/2017,0.35,0.413,0.08,,3.849
07/05/2017,0.332,0.406,0.077,,3.835
08/05/2017,0.339,0.4,0.077,,3.828
09/05/2017,0.359,0.397,0.081,,3.825
10/05/2017,0.343,0.39,0.083,,3.839
11/05/2017,0.321,0.389,0.077,,3.848
12/05/2017,0.331,0.391,0.074,,3.841
13/05/2017,0.319,0.383,0.068,,3.833
14/05/2017,0.278,0.371,0.063,,3.821
15/05/2017,0.285,0.37,0.068,,3.821
16/05/2017,0.31,0.375,0.076,,3.819
17/05/2017,0.572,0.626,0.171,,3.826
18/05/2017,0.503,0.944,0.148,,3.828
19/05/2017,0.499,0.958,0.223,,3.818
20/05/2017,0.4,0.852,0.141,,3.817
21/05/2017,0.339,0.735,0.093,,3.817
22/05/2017,0.332,0.63,0.079,,3.817
23/05/2017,0.309,0.538,0.073,,3.815
24/05/2017,0.313,0.48,0.069,,3.818
25/05/2017,0.314,0.444,0.066,,3.812
26/05/2017,0.301,0.418,0.061,,3.814
27/05/2017,0.314,0.407,0.057,,3.805
28/05/2017,0.272,0.397,0.06,,3.805
29/05/2017,0.336,0.422,0.081,,3.806
30/05/2017,0.371,0.433,0.066,,3.811
31/05/2017,0.312,0.392,0.059,,3.869
01/06/2017,0.286,0.38,0.056,,3.868
02/06/2017,0.297,0.386,0.062,,3.849
03/06/2017,0.289,0.37,0.052,,3.838
04/06/2017,0.258,0.338,0.051,,3.832
05/06/2017,0.258,0.332,0.058,,3.821
06/06/2017,0.407,0.479,0.128,,3.818
07/06/2017,0.341,0.493,0.049,,3.817
08/06/2017,0.323,0.412,0.056,,3.821
09/06/2017,0.319,0.383,0.055,,3.825
10/06/2017,0.287,0.359,0.049,,3.82
11/06/2017,0.265,0.336,0.046,,3.815
12/06/2017,0.278,0.33,0.05,,3.816
13/06/2017,0.292,0.321,0.049,,3.814
14/06/2017,0.285,0.311,0.043,,3.832
15/06/2017,0.282,0.3,0.04,,3.845
16/06/2017,0.286,0.285,0.037,,3.841
17/06/2017,0.236,0.281,0.036,,3.832
18/06/2017,0.233,0.279,0.031,,3.822
19/06/2017,0.232,0.272,0.031,,3.82
20/06/2017,0.241,0.265,0.029,,3.823
21/06/2017,0.237,0.259,0.027,,3.822
22/06/2017,0.22,0.281,0.026,,3.833
23/06/2017,0.22,0.286,0.046,,3.848
24/06/2017,0.216,0.284,0.044,,3.832
25/06/2017,0.22,0.29,0.044,,3.827
26/06/2017,0.224,0.277,0.045,,3.835
27/06/2017,0.441,0.4,0.223,,3.841
28/06/2017,0.526,0.53,0.152,,3.853
29/06/2017,0.358,0.436,0.082,,3.839
30/06/2017,0.298,0.378,0.067,,3.831
01/07/2017,0.249,0.332,0.042,,3.828
02/07/2017,0.251,0.303,0.035,,3.834
03/07/2017,0.257,0.301,0.036,,3.859
04/07/2017,0.25,0.311,0.038,,3.849
05/07/2017,0.264,0.331,0.055,,3.831
06/07/2017,0.268,0.315,0.052,,3.828
07/07/2017,0.27,0.306,0.05,,3.826
08/07/2017,0.247,0.301,0.044,,3.829
09/07/2017,0.227,0.292,0.045,,3.82
10/07/2017,0.24,0.297,0.047,,3.826
11/07/2017,0.286,0.334,0.097,,3.828
12/07/2017,0.382,0.427,0.08,,3.833
13/07/2017,0.295,0.373,0.055,,3.878
14/07/2017,0.272,0.34,0.052,,3.898
15/07/2017,0.243,0.328,0.049,,3.838
16/07/2017,0.233,0.331,0.032,,3.842
17/07/2017,0.244,0.325,0.028,,3.841
18/07/2017,0.254,0.311,0.059,,3.835
19/07/2017,0.602,0.335,0.195,,3.83
20/07/2017,0.314,0.338,0.086,,3.832
21/07/2017,0.261,0.289,0.061,,3.833
22/07/2017,0.264,0.293,0.074,,3.853
23/07/2017,0.282,0.371,0.096,,3.845
24/07/2017,0.299,0.426,0.122,,3.84
25/07/2017,0.322,0.401,0.068,,3.835
26/07/2017,0.3,0.354,0.054,,3.835
27/07/2017,0.271,0.328,0.048,,3.833
28/07/2017,0.272,0.307,0.04,,3.832
29/07/2017,0.276,0.318,0.059,,3.83
30/07/2017,0.315,0.48,0.072,,3.834
31/07/2017,0.306,0.483,0.052,,3.833
01/08/2017,0.263,0.383,0.042,,3.827
02/08/2017,0.275,0.347,0.05,,3.832
03/08/2017,0.277,0.347,0.04,,3.832
04/08/2017,0.262,0.32,0.036,,3.826
05/08/2017,0.257,0.3,0.042,,3.83
06/08/2017,0.255,0.316,0.033,,3.839
07/08/2017,0.24,0.322,0.05,,3.836
08/08/2017,0.289,0.353,0.054,,3.831
09/08/2017,0.664,0.462,0.53,,3.834
10/08/2017,1.09,0.574,0.577,,3.831
11/08/2017,0.445,0.489,0.154,,3.83
12/08/2017,0.342,0.403,0.087,,3.836
13/08/2017,0.308,0.356,0.069,,3.828
14/08/2017,0.296,0.335,0.061,,3.827
15/08/2017,0.302,0.327,0.055,,3.827
16/08/2017,0.293,0.314,0.056,,3.838
17/08/2017,0.323,0.341,0.054,,3.837
18/08/2017,0.314,0.373,0.056,,3.837
19/08/2017,0.312,0.404,0.053,,3.834
20/08/2017,0.29,0.404,0.044,,3.836
21/08/2017,0.296,0.376,0.045,,3.853
22/08/2017,0.306,0.37,0.044,,3.846
23/08/2017,0.285,0.359,0.041,,3.846
24/08/2017,0.295,0.328,0.039,,3.841
25/08/2017,0.281,0.305,0.039,,3.839
26/08/2017,0.267,0.298,0.036,,3.836
27/08/2017,0.265,0.292,0.033,,3.836
28/08/2017,0.258,0.289,0.03,,3.834
29/08/2017,0.248,0.289,0.032,,3.83
30/08/2017,0.279,0.303,0.035,,3.817
31/08/2017,0.311,0.31,0.041,,3.808
01/09/2017,0.283,0.346,0.036,,3.808
02/09/2017,0.324,0.336,0.033,,3.806
03/09/2017,0.306,0.33,0.031,,3.796
04/09/2017,0.279,0.339,0.036,,3.787
05/09/2017,0.299,0.357,0.036,,3.784
06/09/2017,0.29,0.348,0.032,,3.799
07/09/2017,0.267,0.333,0.032,,3.817
08/09/2017,0.271,0.341,0.036,,3.814
09/09/2017,0.275,0.347,0.034,,3.817
10/09/2017,0.266,0.361,0.031,,3.812
11/09/2017,0.293,0.357,0.04,,3.784
12/09/2017,0.336,0.373,0.033,,3.786
13/09/2017,0.284,0.352,0.031,,3.78
14/09/2017,0.282,0.338,0.032,,3.781
15/09/2017,0.316,0.334,0.039,,3.782
16/09/2017,0.38,0.37,0.054,,3.779
17/09/2017,0.431,0.419,0.068,,3.783
18/09/2017,0.369,0.425,0.088,,3.796
19/09/2017,0.359,0.441,0.066,,3.818
20/09/2017,0.316,0.395,0.054,,3.822
21/09/2017,0.295,0.36,0.047,,3.816
22/09/2017,0.29,0.34,0.046,,3.806
23/09/2017,0.281,0.321,0.042,,3.831
24/09/2017,0.265,0.311,0.04,,3.825
25/09/2017,0.259,0.312,0.041,,3.818
26/09/2017,0.254,0.32,0.041,,3.822
27/09/2017,0.281,0.332,0.049,,3.821
28/09/2017,0.393,0.361,0.048,,3.821
29/09/2017,0.382,0.365,0.043,,3.822
30/09/2017,0.362,0.342,0.04,,3.819
01/10/2017,0.35,0.329,0.041,,3.816
02/10/2017,0.329,0.33,0.039,,3.822
03/10/2017,0.351,0.31,0.038,,3.822
04/10/2017,0.336,0.298,0.038,,3.822
05/10/2017,0.323,0.29,0.036,,3.824
06/10/2017,0.299,0.287,0.035,,3.829
07/10/2017,0.271,0.296,0.043,,3.83
08/10/2017,0.298,0.321,0.041,,3.85
09/10/2017,0.294,0.317,0.043,,3.837
10/10/2017,0.303,0.314,0.04,,3.832
11/10/2017,0.297,0.309,0.049,,3.836
12/10/2017,0.295,0.3,0.048,,3.842
13/10/2017,0.287,0.293,0.048,,3.842
14/10/2017,0.264,0.296,0.047,,3.838
15/10/2017,0.281,0.302,0.047,,3.842
16/10/2017,0.264,0.309,0.045,,3.843
17/10/2017,0.259,0.298,0.046,,3.839
18/10/2017,0.331,0.368,0.072,,3.841
19/10/2017,0.3,0.429,0.055,,3.839
20/10/2017,0.27,0.377,0.049,,3.836
21/10/2017,0.251,0.346,0.043,,3.83
22/10/2017,0.242,0.32,0.041,,3.823
23/10/2017,0.256,0.314,0.047,,3.826
24/10/2017,0.298,0.314,0.044,,3.821
25/10/2017,0.31,0.304,0.044,,3.826
26/10/2017,0.305,0.296,0.043,,3.828
27/10/2017,0.312,0.298,0.041,,3.828
28/10/2017,0.289,0.317,0.04,,3.838
29/10/2017,0.307,0.317,0.037,,3.825
30/10/2017,0.295,0.324,0.041,,3.832
31/10/2017,0.379,0.346,0.04,,3.832
01/11/2017,0.374,0.34,0.042,,3.84
02/11/2017,0.316,0.34,0.043,,3.831
03/11/2017,0.29,0.344,0.044,,3.839
04/11/2017,0.307,0.384,0.057,,3.839
05/11/2017,0.287,0.399,0.041,,3.833
06/11/2017,0.295,0.368,0.04,,3.836
07/11/2017,0.328,0.367,0.043,,3.833
08/11/2017,0.344,0.411,0.047,,3.836
09/11/2017,0.316,0.405,0.044,,3.831
10/11/2017,0.317,0.395,0.045,,3.838
11/11/2017,0.365,0.458,0.058,,3.835
12/11/2017,0.329,0.479,0.042,,3.838
13/11/2017,0.338,0.453,0.043,,3.84
14/11/2017,0.326,0.425,0.042,,3.854
15/11/2017,0.322,0.404,0.045,,3.847
16/11/2017,0.351,0.401,0.043,,3.897
17/11/2017,0.338,0.384,0.038,,3.862
18/11/2017,0.307,0.371,0.039,,3.85
19/11/2017,0.297,0.36,0.039,,3.848
20/11/2017,0.312,0.359,0.042,,3.851
21/11/2017,0.349,0.35,0.041,,3.844
22/11/2017,0.343,0.35,0.041,,3.846
23/11/2017,0.375,0.377,0.043,,3.841
24/11/2017,0.343,0.36,0.047,,3.839
25/11/2017,0.32,0.353,0.035,,3.835
26/11/2017,0.312,0.353,0.035,,3.833
27/11/2017,0.346,0.393,0.047,,3.826
28/11/2017,0.386,0.411,0.042,,3.853
29/11/2017,0.373,0.422,0.038,,4.142
30/11/2017,0.368,0.414,0.039,,4.208
01/12/2017,0.385,0.417,0.044,,3.985
02/12/2017,0.348,0.409,0.04,,4.1
03/12/2017,0.337,0.407,0.038,,4.049
04/12/2017,0.338,0.405,0.04,,3.968
05/12/2017,0.334,0.405,0.04,,3.917
06/12/2017,0.338,0.4,0.04,,3.974
07/12/2017,0.344,0.418,0.044,,3.972
08/12/2017,0.343,0.414,0.04,,3.962
09/12/2017,0.326,0.402,0.038,,3.909
10/12/2017,0.368,0.441,0.058,,3.879
11/12/2017,0.414,0.586,0.069,,3.873
12/12/2017,0.433,0.687,0.173,,3.868
13/12/2017,1.1,0.764,0.585,,3.869
14/12/2017,1.75,0.965,0.511,,3.869
15/12/2017,0.777,0.885,0.202,,3.865
16/12/2017,0.61,0.874,0.099,,3.867
17/12/2017,0.474,0.776,0.071,,3.861
18/12/2017,0.448,0.731,0.068,,3.91
19/12/2017,0.402,0.713,0.067,,3.951
20/12/2017,0.408,0.676,0.057,,3.891
21/12/2017,0.365,0.65,0.052,,3.867
22/12/2017,0.327,0.63,0.052,,3.846
23/12/2017,0.308,0.6,0.067,,3.848
24/12/2017,0.303,0.596,0.069,,4.016
25/12/2017,0.306,0.603,0.072,,4.152
26/12/2017,0.502,0.734,0.175,,4.017
27/12/2017,3.09,2.53,2.27,,3.955
28/12/2017,2.43,4.18,1.27,,3.97
29/12/2017,2.69,2.93,1.17,,3.924
30/12/2017,4.54,2.44,2.05,,3.877
31/12/2017,2.7,2.21,1.44,,3.866
01/01/2018,1.93,1.94,1.02,,3.864
02/01/2018,1.19,1.85,0.547,,3.867
03/01/2018,2.29,2.63,0.836,,3.863
04/01/2018,2.08,3.02,0.861,,3.874
05/01/2018,1.72,3.1,0.721,,3.873
06/01/2018,1.02,2.45,0.435,,3.876
07/01/2018,0.721,1.77,0.301,,3.875
08/01/2018,0.701,1.48,0.231,,3.873
09/01/2018,0.698,1.38,0.218,,3.877
10/01/2018,0.723,1.34,0.243,,3.875
11/01/2018,0.709,1.27,0.287,,3.867
12/01/2018,0.713,1.28,0.265,,3.874
13/01/2018,0.723,1.35,0.235,,3.865
14/01/2018,0.691,1.29,0.208,,3.873
15/01/2018,1.06,1.62,0.588,,3.877
16/01/2018,1.57,2.38,0.719,,3.878
17/01/2018,0.991,1.87,0.364,,3.878
18/01/2018,0.775,1.49,0.274,,3.91
19/01/2018,0.728,1.3,0.218,,3.902
20/01/2018,0.832,1.3,0.269,,3.874
21/01/2018,1.67,1.88,0.871,,3.873
22/01/2018,3.51,4.03,1.61,,3.872
23/01/2018,1.72,4.14,0.784,,3.933
24/01/2018,1.63,2.91,0.875,,3.953
25/01/2018,1.86,2.71,0.912,,3.913
26/01/2018,1.18,2.35,0.484,,3.886
27/01/2018,0.959,1.93,0.346,,3.885
28/01/2018,0.852,1.74,0.272,,3.865
29/01/2018,0.858,1.61,0.274,,3.873
30/01/2018,0.831,1.52,0.253,,3.871
31/01/2018,0.806,1.53,0.282,,3.87
01/02/2018,0.984,1.51,0.301,,3.876
02/02/2018,0.968,1.43,0.372,,3.888
03/02/2018,0.976,1.36,0.299,,3.874
04/02/2018,0.845,1.32,0.231,,3.872
05/02/2018,0.815,1.28,0.202,,3.879
06/02/2018,0.819,1.3,0.201,,3.884
07/02/2018,0.784,1.26,0.192,,3.878
08/02/2018,0.794,1.21,0.186,,3.885
09/02/2018,0.88,1.25,0.288,,3.876
10/02/2018,0.969,1.23,0.344,,3.926
11/02/2018,1.09,1.26,0.37,,3.912
12/02/2018,0.954,1.19,0.287,,3.907
13/02/2018,0.914,1.18,0.262,,3.924
14/02/2018,0.918,1.21,0.282,,3.95
15/02/2018,1.63,1.55,0.804,,3.911
16/02/2018,1.13,1.59,0.441,,3.902
17/02/2018,0.945,1.44,0.317,,3.886
18/02/2018,0.864,1.36,0.258,,3.882
19/02/2018,0.968,1.38,0.29,,3.877
20/02/2018,2.1,1.67,1.2,,3.867
21/02/2018,2.03,1.86,1.06,,3.861
22/02/2018,1.3,1.71,0.592,,3.862
23/02/2018,1.07,1.56,0.434,,3.861
24/02/2018,0.955,1.43,0.34,,3.865
25/02/2018,0.88,1.32,0.287,,3.864
26/02/2018,0.864,1.24,0.263,,3.856
27/02/2018,0.853,1.21,0.256,,3.859
28/02/2018,0.843,1.19,0.253,,3.893
01/03/2018,0.843,1.17,0.251,,3.936
02/03/2018,0.853,1.21,0.256,,4.019
03/03/2018,0.949,1.22,0.256,,4.216
04/03/2018,0.929,1.29,0.378,,4.047
05/03/2018,1.11,1.5,0.729,,4.192
06/03/2018,1.04,1.49,0.454,,4.3
07/03/2018,0.94,1.39,0.361,,4.113
08/03/2018,0.891,1.36,0.327,,4.004
09/03/2018,0.982,1.38,0.325,,3.902
10/03/2018,1.41,2.08,0.971,,3.905
11/03/2018,1.37,2.19,0.637,,3.926
12/03/2018,1.54,2.14,0.809,,3.913
13/03/2018,2.51,2.53,1.72,,4.123
14/03/2018,1.58,2.35,0.857,,4.137
15/03/2018,1.34,2.04,0.668,,4.062
16/03/2018,1.14,1.78,0.565,,4.039
17/03/2018,1.03,1.57,0.426,,3.999
18/03/2018,0.91,1.46,0.366,,3.957
19/03/2018,0.955,1.35,0.322,,3.917
20/03/2018,0.881,1.27,0.297,,3.9
21/03/2018,0.853,1.2,0.28,,3.89
22/03/2018,0.889,1.21,0.282,,3.883
23/03/2018,0.89,1.22,0.289,,3.878
24/03/2018,0.846,1.21,0.28,,3.876
25/03/2018,0.831,1.16,0.263,,3.873
26/03/2018,0.831,1.12,0.256,,3.87
27/03/2018,0.9,1.304,0.267,,3.87
28/03/2018,1.52,1.489,0.647,,3.873
29/03/2018,1.95,2.432,0.871,,3.875
30/03/2018,2.32,5.274,1.16,,3.879
31/03/2018,3.31,7.265,1.6,,3.897
01/04/2018,2.04,5.087,1.02,,3.916
02/04/2018,4.78,8.248,2.12,,3.906
